what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385419423239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419444966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419447313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419455228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419456388
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419465255
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419465364
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385419467834
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419467834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1385419473560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1385419477729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1385419478387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1385419480255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385419487894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419490874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419491496
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419500030
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419500133
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385419504646
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419504646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419512230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419513214
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419513490
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419513603
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385419516615
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419527339
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385419529326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385419534998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385419541451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419544847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419546146
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419548160
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419554545
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419554642
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385419562200
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419562200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385419565728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385419568148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419569865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419570388
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419579419
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419579518
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385419602589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385419645895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1385419654817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419657749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419658612
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419660892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419667658
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419668623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419668709
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419668766
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385419692710
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1385419692711
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385419704939
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385419709813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419728826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419738986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419746480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419845378
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1385419848971
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1385419852203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419888861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1385419909575
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385419910257
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1385419910342
