what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86_64",1384189735300
ws,sysinfo,,,"win32",1384189735300
locale,sysinfo,,,"tr_TR",1384189735300
processors,sysinfo,,,"4",1384189735300
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1384189735300
java.runtime.version,sysinfo,,,"1.7.0_40-b43",1384189735300
java.specification.name,sysinfo,,,"Java Platform API Specification",1384189735300
java.specification.vendor,sysinfo,,,"Oracle Corporation",1384189735300
java.specification.version,sysinfo,,,"1.7",1384189735300
java.vendor,sysinfo,,,"Oracle Corporation",1384189735300
java.version,sysinfo,,,"1.7.0_40",1384189735300
java.vm.info,sysinfo,,,"mixed mode",1384189735300
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1384189735300
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1384189735300
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1384189735300
java.vm.specification.version,sysinfo,,,"1.7",1384189735300
java.vm.vendor,sysinfo,,,"Oracle Corporation",1384189735300
java.vm.version,sysinfo,,,"24.0-b56",1384189735300
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1384189735909
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1384189735911
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1384189736082
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1384189736452
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1384189737326
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1384189737705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384189741816
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384189741940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384189743626
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384189749017
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1384189750249
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1384189761787
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1384189762067
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1384189762586
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1384189762613
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1384189762654
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1384189766580
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1384189766620
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1384189766753
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1384189766771
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1384189766930
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1384189767116
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1384189767135
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1384189767169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384189770811
